src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
"President Rodrigo Duterte  s disclosure that wealthy people get away with doing illegal drugs in yachts and airplanes does not mean that the Duterte administration is sparing the rich in its bloody anti - drug war , the Palace said Tuesday . gmanetwork.com/news/topstori …","president rodrigo duterte  s disclosure that wealthy people get away with doing illegal drugs in yachts and airplanes does not mean that the duterte administration is sparing the rich in its bloody anti - drug war , the palace said tuesday .",25.2,0.8,4.0,False,True
😂 😂 😂 Lagi nmn akong in - love basta pagdati sa kanya 😍 😍 😘 Kaya beke nemen pwedeng isang padate naman dyan @stellajero _ lalo na at magbbirthday na ko debut ko pa nmn 😂 😂 😂 😊 🙏 Pataas ng pataas ang gusto eh noh hehehe well baka naman di ba 😁 🙏 # SB19 # SB19OZAnnivConcert,lagi nmn akong in - love basta pagdating sa kanya kaya beke nemen pwedeng isang padate naman dyan lalo na at magbbirthday na ko debut ko pa nmn pataas ng pataas ang gusto eh noh hehehe well baka naman di ba .,30.0,0.9,4.0,True,True
Di ba parang si Sam si F tas si Aly si D ❤ ️,di ba parang si sam si f tas si aly si d.,16.2,0.6,4.0,False,True
"“ sino kumain na baon ko na puto ? isuka nyo yan ! "" HAHAHAHHAHAHAHAHAHAHHAHAHAHAH",sino kumain na baon ko na puto ? isuka nyo yan ! hahahahhahahahahahahhahahahah .,16.5,0.8,4.0,False,True
😂 😂 😂 Lagi nmn akong in - love basta pagdating sa kanya 😍 😍 😘 Kaya beke nemen pwedeng isang padate naman dyan @stellajero _ lalo na at magbbirthday na ko debut ko pa nmn 😂 😂 😂 😊 🙏 Pataas ng pataas ang gusto eh noh hehehe well baka naman di ba 😁 🙏 # SB19 # SB19OZAnnivConcert,lagi nmn akong in - love basta pagdating sa kanya kaya beke nemen pwedeng isang padate naman dyan lalo na at magbbirthday na ko debut ko pa nmn pataas ng pataas ang gusto eh noh hehehe well baka naman di ba .,30.0,0.9,4.0,False,True
LAGI NAMAN EH POCHA KAPANGET KA BONDING,lagi naman eh pocha kapanget ka bonding .,14.1,0.6,4.0,False,True
"PLEASE LANG , DI BA KAYO NAAWA SAKIN 😭","please lang , di ba kayo naawa sakin .",16.7,0.8,4.0,False,True
i hope mamaya makapag - usap na ng maayos si anji and shai . walang ibang tao ang mangingielam . feeli ko kase kay shanaia lang siya kumportableng magsabi ng problema niya . ayon lang naman .,i hope mamaya makapag - usap na ng maayos si anji and shai . walang ibang tao ang mangingielam . feeling ko kase kay shanaia lang siya kumportableng magsabi ng problema niya . ayon lang naman .,23.1,0.9,4.0,True,True
OT4 STANS WILL ALWAYS WIN TALAGA ANO PO 😭 🥰 # BLACKPINK,ot4 stans will always win talaga ano po .,15.6,0.6,4.0,False,True
DI BA PWEDENG UNG SOFTIE SHUA NLNG 😭,di ba pwedeng ung softie shua nlng .,16.4,0.8,4.0,False,True
Otw naman pampanga pag pa - ilocos di ba ? Sabay na yaaaan hihihi 😚,otw naman pampanga pag pa - ilocos di ba ? sabay na yaaaan hihihi .,16.5,0.8,4.0,False,True
HAHAHA DI KO SURE MAA . Bangon muna ako sa kahirapan chos haha new start pa lang so hindi pa hahahaha sana talaga dumami in the future di ba 🙏,hahaha di ko sure maa . bangon muna ako sa kahirapan chos haha new start pa lang so hindi pa hahahaha sana talaga dumami in the future di ba .,23.0,0.9,4.0,False,True
So pag di ba maganda boses masaya kayong tingnan pinagtatawanan yung tao .. ganyan ina idol lang niyo yung may talent at kaya niyong ipagyabang .. kahit anu pa sabihin niyo kat k para sakin talent yun at para sakin magaling siya ..,so pag di ba maganda boses masaya kayong tingnan pinagtatawanan yung ina idol lang niyo yung may talent at kaya niyong anu pa sabihin niyo kat k para sakin talent yun at para sakin magaling siya .,24.9,0.8,4.0,False,True
"  Yung akala mo happy na lahat , pero padating pa lang ang mga gugulo ng buhay n yo 🤭 # TWBUSurfaceTension tonight on # TheWorldBetweenUs at 8:50 PM on GMA Telebabad !","yung akala mo happy na lahat , pero padating pa lang ang mga gugulo ng buhay n yo tonight on at ate:50 pm on gma telebabad !",21.6,0.9,4.0,False,True
"OOOH THAT  S NICE hopefully nga sa summer ! ! but still , i miss iu so much di ba pedeng ngayon na sila magguest hahahaha","oooh that  s nice hopefully nga sa summer ! ! but still , i miss iu so much di ba pedeng ngayon na sila magguest hahahaha .",19.8,0.9,4.0,False,True
"Move na kayo sa mga issue ng mgnanakaw , martial law .. tingnan nyo muna ung side ng marcos.ndi ung puro sabi ng kandidato nyo at paniwala nmn kayo na sobrang sama ng marcos .. puro nmn not guilty ung mga kaso nila di ba ?","move na kayo sa mga issue ng mgnanakaw , martial nyo muna ung side ng ung puro sabi ng kandidato nyo at paniwala nmn kayo na sobrang sama ng nmn not guilty ung mga kaso nila di ba ?",25.8,0.9,4.0,False,True
Yass sweet girl 🥰 parang totoo haha,yass sweet girl parang totoo haha .,16.1,0.6,4.0,False,True
"OOOH THAT  S NICE hopefully nga sa summer ! ! but still , i miss iu so much di ba pede ngayon na sila magguest hahahaha","oooh that  s nice hopefully nga sa summer ! ! but still , i miss iu so much di ba pedeng ngayon na sila magguest hahahaha .",19.8,0.9,4.0,True,True
Feel ko pinapanood ko tong matxh na to para mag lande,feel ko pinapanood ko tong matxh na to para mag lande .,15.3,0.8,4.0,False,True
Para sinabi nya na walang syang ginawa para sa Davao sa loob nang kanyang termino ... pati sa termino nang anak nya . welp ..,para sinabi nya na walang syang ginawa para sa davao sa loob nang kanyang termino . pati sa termino nang anak nya . welp .,19.5,0.9,4.0,False,True
POTA PARANG WALA AKONG PASOK MAMAYA AAAAAAAHHHHGG ! !,pota parang wala akong pasok mamaya aaaaaaahhhhgg !,14.7,0.6,4.0,False,True
Ilang araw na kung puyat dahil sa panunuof ng ls . Pero parang ngayon mas lalong hindi ako makakatulog . 😭,ilang araw na kung puyat dahil sa panunuof ng ls . pero parang ngayon mas lalong hindi ako makakatulog .,18.3,0.9,4.0,False,True
"Tamad ako so i havent really improved all that much pero looking at where i started and where i am at now , it  s definitely progress . Tamad as in nawawala wala ung motivation ko sa pagdrawi : ) before esbi , it was probably since jan when i last drew then came","tamad ako so i havent really improved all that much pero looking at where i started and where i am at now , it  s definitely progress . tamad as in nawawala wala ung motivation ko sa pagdrawing : ) before esbi , it was probably since jan when i last drew then came .",28.2,0.9,4.0,True,True
DBA pinag usaoan nten to kagabi doc ? Bkit ngayon walang alam hahaha . # DeannaWong | Deanna Wong,dba pinag usaoan nten to kagabi doc ? bkit ngayon walang alam hahaha . deanna wong .,17.7,0.8,4.0,False,True
"Kasi all i wanted was for something to make me entertained and that they did . Nung 2019 un pero ngayon na mas may exp na ko sa buhay lmao , kahit 2yrs ago lang un , mas lumakas ung epekto sakin ng life story ng esbi :(","kasi all i wanted was for something to make me entertained and that they did . nung 2019 un pero ngayon na mas may exp na ko sa buhay lmao , kahit 2yrs ago lang un , mas lumakas ung epekto sakin ng life story ng esbi .",26.4,0.9,4.0,False,True
"Kasi all i wanted was for somethi to make me entertained and that they did . Nung 2019 un pero ngayon na mas may exp na ko sa buhay lmao , kahit 2yrs ago lang un , mas lumakas ung epekto sakin ng life story ng esbi :(","kasi all i wanted was for something to make me entertained and that they did . nung 2019 un pero ngayon na mas may exp na ko sa buhay lmao , kahit 2yrs ago lang un , mas lumakas ung epekto sakin ng life story ng esbi .",26.4,0.9,4.0,True,True
"Ive been in so many fandoms before but never have i felt this connected with my idols / mains . And it made me think , Kpop and anime kasi un . Its from different cultures . Syempre , they still hold a special place in my heart . I still love all of those that made me happy+","ive been in so many fandoms before but never have i felt this connected with my idolsmains . and it made me think , kpop and anime kasi un . its from different cultures . syempre , they still hold a special place in my heart . i still love all of those that made me happy .",29.7,0.8,4.0,False,True
"Tamad ako so i havent really improved all that much pero looking at where i started and where i am at now , it  s definitely progress . Tamad as in nawawala wala ung motivation ko sa pagdrawing : ) before esbi , it was probably since jan when i last drew then came","tamad ako so i havent really improved all that much pero looking at where i started and where i am at now , it  s definitely progress . tamad as in nawawala wala ung motivation ko sa pagdrawing : ) before esbi , it was probably since jan when i last drew then came .",28.2,0.9,4.0,False,True
From choclates to UPCAT to pano magpicture ng make up . 🤣 🤣 🤣 Nasira ko pag open . Shemay 🤦 🏾‍ ♀ ️,from choclates to upcat to pano magpicture ng make up . nasira ko pag open . shemay .,19.2,0.9,4.0,False,True
hahahahah sana ma LSS ka din 🥰 🥰 🤣 🤣 🤣 🤣,hahahahah sana ma lss ka din .,19.6,0.8,4.0,False,True
"Alam naman natin money talks , Bongbong Jr . can buy anything to produce fake results . Eh siya si Boy Recto , di ba ?","alam naman natin money talks , bongbong jr . can buy anything to produce fake results . eh siya si boy recto , di ba ?",19.8,0.8,4.0,False,True
what if mag send aq ng ganito sa teacher namin   letter para sa mga teachers na sabi mental health is importan pero nagbibigay quiz after,what if mag send aq ng ganito sa teacher namin   letter para sa mga teachers na sabi mental health is importan pero nagbibigay quiz after .,20.75,0.9,4.5,False,True
dapat talaga pwedeng i - off replies para sa mga masasaya na sa love life . /j,dapat talaga pwedeng i - off replies para sa mga masasaya na sa love life . j.,20.35,0.9,4.5,False,True
hindi naman sa pinag - ooverthink ko kayo pero what if crush rin pala kayo ng mga crush niyo . sadyang takot lang kayo magfirst move ?,hindi naman sa pinag - ooverthink ko kayo pero what if crush rin pala kayo ng mga crush niyo . sadyang takot lang kayo magfirst move ?,23.35,0.9,4.5,False,True
PATULUGIN NYO NA AKO PUTANG INA NAMAN,patulugin nyo na ako putang ina naman .,15.35,0.6,4.5,False,True
Ohh bat nasali ako sa usapan nyo hahaha kayo2 Lang walang damayan hahaha # DeannaWong | Deanna Wong,ohh bat nasali ako sa usapan nyo hahaha kayo2 lang walang damayan hahaha deanna wong .,18.65,0.9,4.5,False,True
Wag ka umasa kay tinola masasaktam ka lang # DeannaWong | Deanna Wong,wag ka umasa kay tinola masasaktam ka lang deanna wong .,17.15,0.8,4.5,False,True
"Never ako magseselos ky Kuya Ben .. di ba Babe , Kuya naten sya ? ? Di ba Kuya Ben ? 😆 😆","never ako magseselos ky kuya ba babe , kuya naten siya ? ? di ba kuya ben ?",20.15,0.8,4.5,False,True
gawain ni struggail bumabalik na sa kanya TT QUINCY WITH JOHN ADAJAR,gawain ni struggail bumabalik na sa kanya tt quincy with john adajar .,16.85,0.9,4.5,False,True
kulang nalang magroleta ako ng random na bagay na naiisip ko para lang gawin kong favorite,kulang nalang magroleta ako ng random na bagay na naiisip ko para lang gawin kong paborito .,18.05,0.9,4.5,False,True
"Haha bakit si Krist dai , di ba pwedeng si Bright o Sunny na lang ? 😂","haha bakit si krist dai , di ba pwedeng si bright o sunny na lang ?",18.35,0.6,4.5,False,True
naiiyak talaga ako di ko talaga alam kung bakit naalala pa haays diba dapat di na di ba dapat okay kana self ? Gabi gabi nalang haaays hanggang kailan po ba ganon huhuhue 😔,naiiyak talaga ako di ko talaga alam kung bakit naalala pa haays diba dapat di na di ba dapat okay kana self ? gabi gabi nalang haaays hanggang kailan po ba ganon huhuhue .,23.45,0.8,4.5,False,True
putangina mo talaga grammy madaling araw na dito gumising ako kahit napaka aga ng pasok ko tas nakakagigil ka,putangina mo talaga grammy madaling araw na dito gumising ako kahit napaka aga ng pasok ko tas nakakagigil ka .,18.95,0.9,4.5,False,True
mEHN KINIKILIG AKO ISANG POTCHI PARA SA MGA TAONG SAWI,mehn kinikilig ako isang potchi para sa mga taong sawi .,16.25,0.7,4.5,False,True
GWAPO TALAGA NG BABY KOOO 😭 😭 😭 TOSCANOOO MEEN,gwapo talaga ng baby kooo toscanooo meen .,16.25,0.9,4.5,False,True
huwow ! suggested mo pa talaga peysbook . Mapanakit ka po ta 🙃,huwow ! suggested mo pa talaga peysbook . mapanakit ka po ta .,19.15,0.8,4.5,False,True
"willing to apply po 🥲 🙋 🏻‍ ♀ ️ kahit magkano hehe , hobby ko po talaga ang gumawa ng spreadsheets^^","willing to apply po kahit magkano hehe , hobby ko po talaga ang gumawa ng spreadsheets .",19.55,0.9,4.5,False,True
alam ko na kahit isa lang yung nakuha nilang nomination eh sobrang saya padin nila para sa award na yon 🥺 🥺 🥺 🥺 🥺,alam ko na kahit isa lang yung nakuha nilang nomination eh sobrang saya padin nila para sa award na yon .,20.75,0.9,4.5,False,True
matutulog pa ba tayo o wag na 😭 😭 baka di na ako magising ng 6am juskoooo,matutulog pa ba tayo o wag na baka di na ako magising ng 6am juskoooo .,18.35,0.9,4.5,False,True
"Huhu . TBH , this put all the blame to KD with the friendship that is happening . Di ba mutual yun ? So HMs are now suggesting na tablahin totally ni Anji si KD ? Di ko talaga maintindihan why they are blaming KD","huhu . tbh , this put all the blame to kd with the that is happening . di ba mutual yun ? so hms are now suggesting na tablahin totally ni anji si kd ? di ko talaga maintindihan why they are blaming kd .",26.75,0.8,4.5,False,True
gusto ko mag - kalat  di ba puwedeng mag sex nalang agad si Akira at Ravi 🥲,gusto ko mag - kalat   di ba puwedeng mag sex nalang agad si akira at ravi .,18.35,0.8,4.5,False,True
"Huhu . TBH , this put all the blame to KD with the friendship that is happening . Di ba mutual yun ? So HMs are now suggesti na tablahin totally ni Anji si KD ? Di ko talaga maintindihan why they are blaming KD","huhu . tbh , this put all the blame to kd with the that is happening . di ba mutual yun ? so hms are now suggesting na tablahin totally ni anji si kd ? di ko talaga maintindihan why they are blaming kd .",26.75,0.8,4.5,True,True
ang pbb ay parang CONTROL EVERYTHING IS UNDER sa tiktok ah HAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAH kaloka,ang pbb ay parang control everything is under sa tiktok ah hahahahahahahahahahahhahahahahahahahahahahahahah kaloka .,17.15,0.8,4.5,False,True
akala koba tuturuan moko mag teleport,akala koba tuturuan moko mag teleport .,17.05,0.9,4.5,False,True
Half a year feels like more than a year 🥰 dahil sa lagi ko kayong kausap parang ang tagal tagal ko na kayong kilala ❤ ️,half a year feels like more than a year dahil sa lagi ko kayong kausap parang ang tagal tagal ko na kayong kilala .,21.05,0.9,4.5,False,True
Kaya di ka na magtataka kung mag retire or piliin ibang bansa eh,kaya di ka na magtataka kung mag retire or piliin ibang bansa eh .,17.15,0.8,4.5,False,True
"eto na take twooo ! expose ko kayo @laliimz @BulbManoban , mga peyk prends buti pa ang zari q nakapasa ! 🙄 kiinginang laura yun a","eto na take twooo ! expose ko kayo , mga peyk prends buti pa ang zari ako nakapasa ! kiinginang laura yun a.",23.05,0.9,4.5,False,True
beh pagod din nmn ak di ba pwede mag sama nlng kmi ng album ko 😟 😟,beh pagod din nmn ak di ba pwede mag sama nlng kmi ng album ko .,18.35,1.0,4.5,False,True
naturingang may pakpak di marunong mag fly ng matagal,naturingang may pakpak di marunong mag fly ng matagal .,15.95,1.0,4.5,False,True
"Songjean kamusta ka na ? Kumakain ka ba ng maayos ? Di ba mainit yang suot mo ? Pulbusan mo likod lagi ha , maglagay ka din ng towel . Miss you","songjean kamusta ka na ? kumakain ka ba ng maayos ? di ba mainit yang suot mo ? pulbusan mo likod lagi ha , maglagay ka din ng towel . miss you .",22.85,0.9,4.5,False,True
grabe doc di talaga siya sumusuko until now nagbabagsak parin naol mayaman 🥺 😁,grabe doc di talaga siya sumusuko until now nagbabagsak parin naol mayaman .,19.45,0.8,4.5,False,True
tama2x 😃 🤣 paparinig lng naman wala n man meaning 🙂,tama2x paparinig lng naman wala n man meaning .,16.55,0.8,4.5,False,True
tama2x 😃 🤣 paparinig lng naman wala n man meani 🙂,tama2x paparinig lng naman wala n man meaning .,16.55,0.8,4.5,True,True
"Di naman po sa pagmamalabis , pero sana in the near future , spicy chick’nwich naman po . Hahahaha ! Ang demanding ko di ba ? E di pa nga daw available sa Iloilo now . Hahahahaha !","di naman po sa pagmamalabis , pero sana in the near future , spicy naman po . hahahaha ! ang demanding ko di ba ? e di pa nga daw available sa iloilo now . hahahahaha !",24.65,0.7,4.5,False,True
