src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
“ Hmm … sabagay . Pero teka matanong nga kita,bakit ? ” bahagya namang umismid ng tawa si sehun at medyo nakaramdam siya ng onting hiya rito . “ nakakahiya man amin pero natakot kasi ako . ” “ natakot ? saan ? ”,5.0,0.8,0.0,False,True
So,"so , you won t try and confess to him ? it  s better to keep what i feel . ayoko maguluhan si mage . if i tell him what i feel mappressure yun . hed feel bad kasi he cant return the feelings . baka masira lang din pagkakaibigan namin dahil dun .",2.3,0.6,0.0,False,True
He was about to call Jun when he saw a note . He read it as he picked it up . “ Para kay Sej ”,"he was about to call jun when he saw a note . he read it as he picked it up . para kay sej , it said . se smiled .",9.8,0.8,0.0,False,True
Mabalik talaga akong cod pag summer,i ll really go back to cod during the summer .,3.8,0.8,0.0,False,True
uy maganda ba talaga driver  s license hshahaha,"hey , is a driver  s license really that good ? hahaha .",4.4,0.8,0.0,False,True
honestly,tuwang - tuwa kayo ako ?,2.3,0.6,0.0,False,True
Lord,tanggap ko po . i will humbly submit to your sovereignty . ikaw na po bahala . i will let it slip through my mind . i will just let things be ...,2.3,0.6,0.0,False,True
parang MB si Szwarc nung olympics ? ? ? ? !,it  s like szwarc was a middle blocker during the olympics ? !,5.3,0.6,0.0,False,True
grabeeeeeee huhuhu paurong talaga tumanda,"wow , huhuhu , aging backwards , really .",3.5,0.8,0.0,False,True
Afterwards,and told him,2.3,0.6,0.0,False,True
Hirap talaga uminom nang walang kain potaaaaa,"it  s really hard to drink without eating , damn it .",4.1,0.8,0.0,False,True
Basag talaga muka,his face is really smashed .,2.9,0.6,0.0,False,True
diz u ?,is this you ?,2.9,0.6,0.0,False,True
grabe talaga sparks neto,the sparks here are really intense .,3.2,0.6,0.0,False,True
umagahan talaga,really breakfast .,2.6,0.8,0.0,False,True
reaver better padin lods pero yung karambit talaga,"reaver is still better , lods , but the karambit is really something else .",4.4,0.6,0.0,False,True
Talaga ba ?,really ?,2.9,0.6,0.0,False,True
Sehun side - eyed his boyfriend and whined,umayaw ka naman ! ang hirap kaya,4.4,0.8,0.0,False,True
Paano kung totoo to,what if this is true ?,5.2,0.6,0.0,False,True
mga ot4 talaga mga paladesisyon eh🥱,the ot4s are really the decisive ones .,5.8,0.6,0.0,False,True
99 update niyo kasi si babes dib 🤧,"99 you should update babes , right ?",4.4,0.8,0.0,False,True
ikaw parin pala talaga,it was really you all along .,3.2,0.6,0.0,False,True
Oo stalker ako saka subtweet talaga yan sayo,"yes , i m a stalker , and that was really a subtweet about you .",4.4,0.6,0.0,False,True
“ You are the only person I trust in this world,"you are the only person i trust in this world , and his majesty is the only person i will sacrifice my life for . shuta ka hyun kinakabahan ako sa mga linyahan mo please dont be the saeguk recipe 2nd male lead who will end tragically .",5.3,0.8,0.0,False,True
pogi talaga 🤧,really handsome,2.9,0.8,0.0,False,True
sumpa ke talaga ing kape nayta,this coffee is really a curse .,3.8,0.6,0.0,False,True
potangina ruin 1 talaga start,"fuck , ruin 1 is really the start .",3.5,0.8,0.0,False,True
110 taena mage HAHAHAHAHAHAHA,"110 damn , mage , hahahahahahaha .",3.2,0.8,0.0,False,True
109 shutacca talaga mageni 🤣,109 mageni is really annoying .,3.5,0.8,0.0,False,True
107 talaga ba mageni ? 🤧,"107 really , mageni ?",3.8,0.8,0.0,False,True
Panlilinlang lang   yan,"panlilinlang lang   yan , tamad talaga aq hahahaha . thank you too !",2.9,0.6,0.0,False,True
Eto talaga sagot guys,"this is the real answer , guys .",3.2,0.6,0.0,False,True
He threw the ring,but alas,3.2,0.8,0.0,False,True
Hooooy yawaaaa talagang K - drama pala talaga to . Hahahahhahahahahahah,"heeeey , damn it , this really is a k - drama . hahahahhahahahahahah .",5.3,0.6,0.0,False,True
sino nanaman yan enaka,"who is that again , damn it ?",3.2,0.6,0.0,False,True
96 lakas talaga clae - clae,96 clae - clae is really strong .,3.8,0.6,0.0,False,True
HOY PO A’TIN ! Please talk about Bazinga and use our official hash # Bazinga_SB19 for # HotTrendingSongs Our goal is 150 - 200 K tweets daily . We only reached about half of that goal yesterday with 84 K tweets . @SB19Official # SB19,"hey , a tin ! please talk about bazinga and use our official hash # bazinga_sb19 for # hottrendingsongs . our goal is 150 - 200k tweets daily . we only reached about half of that goal yesterday with 84k tweets .",15.5,0.8,0.0,False,True
GAGO PARA PARAAN TALAGA,"damn , really finding ways .",3.2,0.6,0.0,False,True
Laptrip parin talaga to e hahahahaha,"this is still so funny , hahaha .",3.8,0.6,0.0,False,True
omsim si tantan talaga hahahaha,"it  s really tantan , hahahaha .",3.5,0.6,0.0,False,True
You have failed me today in the timed test,you have failed me today in the timed test .,4.7,0.8,0.0,False,True
diba kaloka sila eh,"diba kaloka sila eh , lakas ng loob talaga myghad yung tatay pa ni jiun nakawitness di mo tuloy alam kung kakabahan ka ba o kikiligin panira yung tatay at bgm sa mood eh .",3.2,0.6,0.0,False,True
235 . tw // wala lang,ang gwapo ni yonjen,3.8,0.8,0.0,False,True
hirap maging christian talaga,it  s really hard to be a christian .,3.2,0.8,0.0,False,True
ah talaga travel around the word ?,"oh , really , travel around the world ?",4.1,0.6,0.0,False,True
Taena naman nito nasa training talaga ako ngayon,"damn it , i m really in training right now .",4.4,0.6,0.0,False,True
Us2 q n lng talaga maiyak,i really just want to cry .,3.8,0.8,0.0,False,True
sana matapos talaga later,i hope it really finishes later .,3.2,0.8,0.0,False,True
ganda nyo talaga,you re so beautiful .,2.9,0.6,0.0,False,True
jajajjajajaajjajaa gago ka talaga,jajajjajajaajjajaa you re such an idiot .,3.2,0.6,0.0,False,True
Ganun talaga huhu,"it  s really like that , huhu .",2.9,0.6,0.0,False,True
Talaga ba liyan ! ? ? ? PAKKK oh char ! JAHAHA,is that really a wok ! ? pakkk oh just kidding ! jahaha,5.6,0.6,0.0,False,True
7am kst daw teh,,3.2,0.7,0.0,False,True
GOOD MORNING TALAGA,really good morning .,2.9,0.6,0.0,False,True
Okay,"akala po ng adult hms na yung "" "" boundaries "" "" na tinutukoy ni kuya is about kyji po . isang malaking misunderstanding na maaaring sumira sa pagkakayos ng dalawa . jusko",2.3,0.6,0.0,False,True
The worst ever edition talaga tong seasons n ito dahil anjan c tender juicy,this is really the worst ever edition of this season because tender juicy is there .,6.2,0.6,0.0,False,True
haha ... walang gising talaga,haha ... no one  s really awake .,3.5,0.8,0.0,False,True
hello,"hello , ten . sana may sumuyo na sa  yo hahaha . isa ka sa mga funny mutuals ko dito . hope we become close friends din because you seem nice . see you around .",2.3,0.6,0.0,False,True
Oh kyle ! ! ! 18 ka lang ba talaga ? BBS KYLE,oh kyle ! are you really only 18 ? bbs kyle .,5.9,0.6,0.0,False,True
Mrena . Gase gore bone dilawyer di ba buella ?,"good morning . so those are the lawyers , right buella ?",5.0,0.8,0.0,False,True
Not really . walang kwenta talaga US Music awards in the 70s lol,"not really . us music awards in the 70s were really worthless , lol .",5.9,0.8,0.0,False,True
tf # scammys talaga,"tf really , # scammys .",3.2,0.6,0.0,False,True
🤣 🤣 kaya nga,"kaya nga , ok na sana ung eksena nila kaso nahahaluan ng takot ang sweet ng moment pero ung bgm pang suspense ahh basta dun lang ako nakatingin sa kanilang to .",3.2,0.6,0.0,False,True
ANO NANAMAN ? ? ? ? ? ? ! ? !,what now ? ? ? ? ? !,5.3,0.6,0.0,False,True
Para kong nag momove on,and sa mga masasayang memories i will treasure it 🤗 god bless you all !,3.5,0.6,0.0,False,True
MAHAL KITA SO MUCH TALAGA BABY,"i really love you so much , baby .",5.8,0.6,0.0,False,True
so it turns out blondie is credited for sour too ... the power of this woman talaga,"so it turns out blondie is credited for sour too ... the power of this woman , really .",7.1,0.8,0.0,False,True
um that one group that be like dazed dazed dazed,"um that one group that be like dazed dazed dazed , epipen yeah them .",5.0,0.8,0.0,False,True
it  s actually ballpen,it  s actually a ballpen,3.2,0.6,0.0,False,True
Dapat talaga may limitation lang yung pagtulog pag hapon eh,there should really be a limit to sleeping in the afternoon .,5.0,0.8,0.0,False,True
When I broke the news to you parang di ka naman masaya .,"when i broke the news to you , it seemed like you weren t happy .",5.9,0.8,0.0,False,True
GANDA NUNG HAMPAS TANGINA TALAGA,"the slap was so good , damn it .",3.5,0.6,0.0,False,True
parang milano lang nung 1st set lol,"just like milano in the 1st set , lol .",4.1,0.6,0.0,False,True
Kamusta mga team BIYAYA dyan ? 🤭 @SB19Official # SB19,"how are you , team biyaya ( blessing ) ?",7.0,0.6,0.0,False,True
373 — luiz kalma ulit pls,"373 — luiz , calm down again , please .",3.8,0.6,0.0,False,True
381 — alex masaya,381 — alex is happy .,3.2,0.8,0.0,False,True
386 — kahit ano,386 — anything .,3.2,0.6,0.0,False,True
368 — han coffee shop,368 han coffee shop .,3.5,0.6,0.0,False,True
At the end of the day,"at the end of the day , sarili mo lang talaga .",3.8,0.6,0.0,False,True
Inaka pumasok ka sa space,"damn it , you entered the space .",4.75,0.9,0.5,False,True
ANG TANONG,"ang tanong , bat hindi sa pdea nagpa - drug test ? bat nagsubmit na lang ng result ?",3.85,0.7,0.5,False,True
111 babie ang resi 🤧,111 resi is a baby .,4.75,0.9,0.5,False,True
101 cutie mo clae - clae 🤣,"101 you re so cute , clae - clae .",5.35,0.6,0.5,False,True
Relate aq sa walang pahinga,"relate aq sa walang pahinga , been working for more than 3 yrs nonstop .. as in walang rest day rest day .. nakakapanghinayang din kase yung kikitain though minsan talaga mapapagod ka .. pero wala ka naman choice lalo kung provider ka .",4.75,0.9,0.5,False,True
hayss akala ko si ano si sonne yung mat3t3gi kasi yung title it  s a bit confusingggg .,"sigh , i thought it was sonne who was going to die because the title is a bit confusing .",8.65,0.6,0.5,False,True
Ang pogi talaga WeTueStay with MahMygz # MAHMYGZ4LIFE,"he  s so handsome , really . wetuestay with mahmygz .",7.65,0.7,0.5,False,True
btw dedz na po sya,"btw dedz na po siya , courtesy of baygon ( odorless ) .",4.75,0.6,0.5,False,True
lamok lang talaga aq guys pag kasama ko sila huhu,"i m really just a mosquito , guys , when i m with them , huhu .",6.25,0.6,0.5,False,True
92 sige sirain niyo happiness ni clae - clae 🤣,"92 go ahead , ruin clae - clae  s happiness .",6.25,0.8,0.5,False,True
91 yieee resi pers lab ang clae - clae,91 yieee resi is clae - clae  s first love .,5.95,0.7,0.5,False,True
Ay nako,"ay nako , anak . yan din sinesermon ko kay resi . sinabing kumain siya sa tamang oras tuwing nag - oovertime sila kasi nga mahina katawan niya . kaya nga po tita ehh . pero tita di uubra yun sa   kin kaya ginagawa ko tita pinupuntahan ko siya sa opisina nila para dalan ng pagkain .",5.85,0.9,0.5,False,True
solid talaga mga fam & tropa ni jaym aliw sobra HAHAHAHAHAHAHA,"jaym  s family and friends are really solid , so entertaining , hahahahahahaha .",6.55,0.6,0.5,False,True
seokjin alas tres na parang awa,"seokjin , it  s three o clock , for goodness   sake .",5.05,0.6,0.5,False,True
Wla na talaga .,it  s really over .,4.45,0.6,0.5,False,True
Ngayon ko lang napansin to . bwisit talaga ! ! ! !,i just noticed this now . so annoying ! ! ! !,6.85,0.8,0.5,False,True
Musta naman panliligaw mo kay Resi,tita . di naman po ako masyadong pinapahirapan ni resi . pero tita ang tigas ng ulo talaga ng anak niyo po . pag may overtime sila laging nagpapalipas ng hapunan .,5.05,0.6,0.5,False,True
goodmorning ganto pala feeling ng iniwan,"good morning , so this is how it feels to be left behind .",5.05,0.9,0.5,False,True
Antok na talaga ako Goodnight,i m really sleepy now . goodnight .,4.75,0.6,0.5,False,True
Iba din talaga to !,this is really something else !,4.75,0.6,0.5,False,True
Higa pa more .,keep lying down .,4.45,0.6,0.5,False,True
Dalawang araw nako sa master 4 . May sumpa talaga,i ve been in master 4 for two days now . there  s really a curse .,6.25,0.9,0.5,False,True
Yan gumawa actual talaga E ung isa puro virtual Vlog dito vlog dun pero nakapag taka di vlog ang pag dwagtet nya,"that one really did something actual , while the other one is all virtual . vlog here , vlog there , but it  s surprising that his drug test wasn t a vlog .",9.85,0.9,0.5,False,True
Parang ako sa Suntory vs VC HAHAHAHAHAHAHAAHAHHAHAHA,"just like me during suntory vs . vc , hahahahahahahaahahhahaha .",5.35,0.7,0.5,False,True
HAHAHAHAHHAHA LODI KO TALAGA SI MASTER BOY PUSO THE TIKTOK HEARTTHROB,"hahahahahhaha , i really idolize master boy puso , the tiktok heartthrob .",6.55,0.6,0.5,False,True
Dito ako sa honest at may malasakit . # GoDuterte # GoSara,i m for the one who is honest and compassionate .,6.85,0.9,0.5,False,True
fav month ko talaga march,march is really my favorite month .,4.75,0.8,0.5,False,True
🤣 🤣 🤣 baka next episode pa,maybe in the next episode .,5.35,0.6,0.5,False,True
