src,tgt
"“May daya naman kasi yang mga yan! Di ka naman talaga mananalo, kaya mahirap. Swerte swerte lang yan. Di ka lang siguro sinuswerte.” Jun replied as he tried to calm his boyfriend.","“But those games are rigged! You really can’t win, that’s why it’s hard. It’s just luck. Maybe you’re just not lucky,” Jun replied as he tried to calm his boyfriend."
"Junmyeon rolled his eyes before handing the attendant a hundred peso bill to try the game, just to show his boyfriend that no one ever really wins the game.","Junmyeon rolled his eyes before handing the attendant a hundred peso bill to try the game, just to show his boyfriend that no one ever really wins the game."
"Looking at Sehun, he threw the first ring. Se gawked at him when he saw that the ring went in. Surprised with himself, Junmyeon threw the second and third ring, which both went in.","Looking at Sehun, he threw the first ring. Se gawked at him when he saw that the ring went in. Surprised with himself, Junmyeon threw the second and third ring, which both went in."
"Enjoying himself and the luck that he had, Jun spent a few more hundred pesos on the game, winning a number of stuffed toys.","Enjoying himself and the luck that he had, Jun spent a few more hundred pesos on the game, winning a number of stuffed toys."
"Afterwards, Jun tiptoed to put an arm around his boyfriend, and told him, “Libre mo nalang ako DQ bago tayo mag Realto, para fair, g?” Still a bit annoyed but couldn’t help resist his boyfriend, Se nodded.","Afterwards, Jun tiptoed to put an arm around his boyfriend, and told him, “Just treat me to DQ before we go to Realto, for fairness, ‘g’?” Still a bit annoyed but couldn’t help resist his boyfriend, Se nodded."
"Later on that night after bringing Junmyeon home, he found the stuffed toys that Junmyeon won on the back seat of his car, when he had thought that Jun brought them home.","Later on that night after bringing Junmyeon home, he found the stuffed toys that Junmyeon won on the back seat of his car, when he had thought that Jun brought them home."
"He was about to call Jun when he saw a note. He read it as he picked it up. “Para kay Sej”, it said. Se smiled.","He was about to call Jun when he saw a note. He read it as he picked it up. “For Sej,” it said. Se smiled."
Sobrang sama talaga ng loob ko.,I'm really deeply hurt.
Ka-miss kumarat. Kalat. Eme,Miss doing crazy things. Messing around. Joking.
Iba din talaga to !,This is really something else!
ANG GWAPO TALAGA,SO HANDSOME
LARA 🤲,LARA 🤲
su4thive talaga ni billie skksksksksks,Billie is really so assertive skksksksksks
Saktan mo ako k lang 🤲,"Hurt me, it's okay 🤲"
Taas kalendaryo puso 😭😭,My heart is racing 😭😭 (literally 'high calendar heart' - slang for rapid heartbeat)
HAHAHAHAHA,HAHAHAHAHA
HAHAHAHAH WALA TALAGA PUMASOK SA ISIP KOO SORNA 😭😭,HAHAHAHAH NOTHING REALLY CAME TO MY MIND SORRY 😭😭
Mag babasa pa nga ulit ako ng hn12 e 😭😭,I'm going to read HN12 again 😭😭
Inaka pumasok ka sa space,"Holy cow, you entered the space."
Hindi pa nga ako tapos sa binabasa ko 😭,I haven't even finished what I'm reading yet 😭
Wag mo na muna basahin haist,"Don't read it yet, ugh."
Taena naman nito nasa training talaga ako ngayon 😭,"Damn it, I'm really in training right now 😭"
UMAGANG KAY GANDA NAMAN TALAGA DI KO ALAM KUNG POGI OR MAGANDA SI MINJEONG SA PIC. NA TO 😍,"WHAT A BEAUTIFUL MORNING, I DON'T KNOW IF MINJEONG LOOKS HANDSOME OR BEAUTIFUL IN THIS PIC 😍"
give up na talaga me.. don k na,I'm really giving up.. you go ahead.
pogi talaga 🤧,So handsome 🤧
Okay matutulog na talaga ako,"Okay, I'm really going to sleep now."
Sabi ko matutulog na ako pero sumali pa ako sa space 😂,I said I was going to sleep but I still joined the space 😂
Mukang babalik na sa normal ang trabaho. Sana talaga,It looks like work will go back to normal. I really hope so.
hindi na talaga tuloy yung neck kiss? hays,So the neck kiss isn't really happening? Hays.
Gagi kulang ata ako sa tulog pero kamuka talaga ni @dxtrkm_ si mingyu dito walang biro😭,"Damn, I might be sleep deprived but @dxtrkm_ really looks like Mingyu here, no joke😭"
YES OMG HAHAHAHAHAHAHA,YES OMG HAHAHAHAHAHAHA
SM TALAGA ISUSUMPA KITA KAPAG WALA SIYANG SOLO ALBUM PAGBALIK,"SM, I SWEAR I'LL CURSE YOU IF HE DOESN'T GET A SOLO ALBUM WHEN HE COMES BACK."
Nagkulot and selfies lang aq sa 1hr break ko HAHAHAHAHAHHA,I just curled my hair and took selfies during my 1-hour break HAHAHAHAHAHHA
HAHAHAHAHAHAHAHA ig worthy neman gewa mu ale,"HAHAHAHAHAHAHAHA Your work is Instagram-worthy though, ale."
"Tru yarn ses, para sa story HAHAHHAHAHAHAHA","True that, sis, for the story HAHAHHAHAHAHAHA"
manifesting irate customers for Alex please. HAHAHAHAHAHA,Manifesting irate customers for Alex please. HAHAHAHAHAHA
"Ayni napen, li ya pa naman irate, makulit yamu talaga HAHAHAHAHAHHAAHA","Not really irate, just really persistent HAHAHAHAHAHHAAHA"
goodluck ale,"Good luck, ale."
solid talaga mga chika ni charisse inabot kami ng alas tres sa labas,"Charisse's stories are really solid, we were outside until three in the morning."
😂😂😂 yan gagaling bes mag suhol pag may mga kailngn ahhahahaha😂😂,😂😂😂 You guys are good at bribing when you need something ahhahahaha😂😂
Hahahahh😂😂 gagaling manuyo ee at gagawin talaga lahat payagan lang ee at pag may kailngan hahahah talent talaga nila yan😂😂,"Hahahahh😂😂 They're good at persuading and will really do anything just to be allowed, and when they need something, hahahah that's really their talent😂😂"
"HOY PO A’TIN!
Please talk about Bazinga and use our official hash #Bazinga_SB19 for #HotTrendingSongs 
Our goal is 150-200K tweets daily. We only reached about half of that goal yesterday with 84K tweets.
@SB19Official #SB19",HEY EVERYONE! Please talk about Bazinga and use our official hash #Bazinga_SB19 for #HotTrendingSongs. Our goal is 150-200K tweets daily. We only reached about half of that goal yesterday with 84K tweets. @SB19Official #SB19
"Paano natin kaya sila ma-engganyo mag engage kahit sa tweets lang ni @SB19TrendsPH ? Sobrang baba talaga eh. It’s like they don’t care? Puzzling!!? They know we have to do the work right? @SB19Official #SB19
#Bazinga_SB19","How can we encourage them to engage, even just with @SB19TrendsPH's tweets? The engagement is really low. It's like they don't care? Puzzling!!!? They know we have to do the work, right? @SB19Official #SB19 #Bazinga_SB19"
POTEK BAT PINOPOST YING ENTRY SA CLUB HAYOP NAYAN MUKA KONG TANGA DON TANGGAL DIGNIDAD MALALA TALAGA HAHAHAHA,"HOLY CRAP, WHY ARE THEY POSTING THE CLUB ENTRY? THAT'S CRAZY, I LOOK LIKE AN IDIOT THERE, IT'S A TOTAL LOSS OF DIGNITY HAHAHAHA"
eto na jake mag-aaral na ako ng mabuti talaga kasi nakakahiya naman sayo nasa harap ka pa ng laptop ko,"This is it, Jake, I'm really going to study hard now because it's embarrassing with you right in front of my laptop."
"OHHHHH THE TITLE. ANO WAKE ME UP, SHIRO KASI ANO SONNE WAS BEGGING SHIRO TO WAKE HIM UP FROM THIS DREAM NA ANO NAAKSIDENTE SI SHIRO? HINDI KO PA TAPOS BASAHIN PERO PINATAY KO AGAD SI XAV1.😭😭😭GUSTO KO LANG ISHARE YUNG THEORY KO KASI THE TITLE MAKES SENSE TALAGA.","OHHHHH THE TITLE. SO 'WAKE ME UP, SHIRO' BECAUSE SONNE WAS BEGGING SHIRO TO WAKE HIM UP FROM THIS DREAM WHERE SHIRO GOT INTO AN ACCIDENT? I HAVEN'T FINISHED READING IT YET BUT I IMMEDIATELY KILLED XAV1. 😭😭😭 I JUST WANT TO SHARE MY THEORY BECAUSE THE TITLE REALLY MAKES SENSE."
hayss akala ko si ano si sonne yung mat3t3gi kasi yung title it's a bit confusingggg.,"Hayss, I thought Sonne was the one who would 'sleep' (die) because the title is a bit confusingggg."
Ganun talaga huhu,"That's just how it is, huhu."
Dalawang araw nako sa master 4. May sumpa talaga,I've been on Master 4 for two days. It's really cursed.
"well deserved, congrats!!!","Well deserved, congrats!!!"
"Panlilinlang lang 'yan, tamad talaga aq HAHAHAHA. Thank you too!!!","That's just a trick, I'm really lazy HAHAHAHA. Thank you too!!!"
teh tangina kala ko kanina may multong nag-ttype sa keyboard,"Girl, damn, I thought a ghost was typing on the keyboard earlier."
"pagbukas ko ng ilaw, may katabi lang pala akong ipis lol","When I turned on the light, there was just a cockroach beside me lol."
"btw dedz na po sya, courtesy of baygon (odorless)","Btw, it's dead now, courtesy of Baygon (odorless)."
and tsinelas (just to make sure na patay na talaga),And a slipper (just to make sure it was really dead).
solid talaga mga fam & tropa ni jaym aliw sobra HAHAHAHAHAHAHA,"Jaym's family and friends are really great, so entertaining HAHAHAHAHAHAHA"
"dear casual viewers, mga hindi tambay sa ls,
do not hate nor bash anji if you see kd looking miserable again. k?
anji is not at fault here. so dont you dare. hate the antagonist/s instead.
thanks!","Dear casual viewers, those who don't frequent livestreams, do not hate nor bash Anji if you see KD looking miserable again. K? Anji is not at fault here. So don't you dare. Hate the antagonist/s instead. Thanks!"
Hindi kasalanan ni anji at kd Ang may kasalanan si TJ nanaman dapat talaga I automatic nomination na yang jiririts na yan eh,It's not Anji and KD's fault. The one at fault is TJ again. That annoying Jiririts should really be automatically nominated.
"Lucy has really set the standard for aus for me. Pag hindi well written, hindi ko na talaga tinutuloy. Kaya ayan tuloy, wala na akong mabasang iba sa kaartehan ko 😂","Lucy has really set the standard for Australian content for me. If it's not well-written, I really don't continue it anymore. That's why, because of my pickiness, I can't read anything else 😂"
relaxing talaga pag minamasahe ako ni nobela,It's really relaxing when my novel massages me (referring to a significant other named 'Nobela' - novel)
"Busy talaga ang mga trolls ni Boy Singhot. Ang sinabi ni Duterte na nagamit ng cocaine ay si Boy Recto, pero ang mga trolls anak ni Leni ang pinararatangan na may dalang droga sa US?  Kagaano kababastos at kahahayop sila?","Boy Singhot's trolls are really busy. Duterte said the one who used cocaine was Boy Recto, but the trolls are accusing Leni's child of bringing drugs to the US? How rude and animalistic are they?"
so ano talaga ang totoo potanginuh,"So what's the truth, goddamn it."
pati aq naguluhan din veh,"Even I got confused, veh."
nakakabaliw mag isip jsksjsks,Thinking is driving me crazy jsksjsks.
HAHAHAHAHHAHA LODI KO TALAGA SI MASTER BOY PUSO THE TIKTOK HEARTTHROB,HAHAHAHAHHAHA MASTER BOY PUSO THE TIKTOK HEARTTHROB IS REALLY MY IDOL.
Loko hahahaa,Crazy hahahaa
TikTok pel wen,"TikTok, when will you deliver?"
Kala mo naman talaga may alam.. pwe kundi pa mang gugulang ng tao saka umunlad wag ganorn,"Acting like they really know something.. ugh, if they didn't take advantage of people, they wouldn't have prospered, don't be like that."
"HALA THANK U NAMAN KUNG GANON, KALA KO WALA NA TALAGA 😭 SO HAPPY INUWIAN KA NI JUNGWON 😊","OH MY GOD, THANK YOU IF THAT'S TRUE, I THOUGHT IT WAS REALLY OVER 😭 SO HAPPY JUNGWON CAME HOME TO YOU 😊"
Iba talaga pag best friends kahit ilang buwan walang usap o taon na walang kitaan iba pa din bonding ❤,"It's really different with best friends, even if months or years pass without talking or seeing each other, the bonding is still special ❤"
Bakit tinanggap ng abscbn ang ad?,Why did ABS-CBN accept the ad?
They cannot decline due to law. The Fair Election Act. Kaya wag nating silang ibash.,"They cannot decline due to law, the Fair Election Act. So let's not bash them."
E diba hindi pa naman considered na campaign ad yan kasi wala pang campaign period? So they can decline pa kasi sa Fair Election Act ang bawal tanggihan ng mga networks ay mga political campaign ads?,But isn't it not yet considered a campaign ad because the campaign period hasn't started? So they can still decline because the Fair Election Act only prohibits networks from rejecting political campaign ads?
"Pag ginawa nila yun, sasabihan na naman silang bias. Saka pera na rin yan sakanila. Ang laki ng lugi ng ABSCBN. Makapal lang talaga mukha ni Marcoleta.","If they do that, they'll be called biased again. Besides, that's money for them. ABSCBN has lost so much. Marcoleta just has the nerve."
Sorry walang wala lang talaga ako,"Sorry, I really have nothing."
Visual novels at palpitation bumubuhay sakin ngayon. Natatawa na lang ako sa pinaggagawa ko sa ra ko HSGSGSAGAGAH,Visual novels and palpitations are what keep me going right now. I just laugh at what I'm doing in my real account HSGSGSAGAGAH.
"Pero taena, gusto ko matulog kaso taena kasi talaga T_______T","But damn it, I want to sleep but damn it really T_______T"
"grabe talaga, ang out of nowhere amputa","Wow, that's really out of nowhere, damn it."
tangina sabi ko di na talaga ako magiinom,"Damn, I said I wouldn't drink anymore."
tambak sa unang part ng 2nd set cisterna pero nanalo pa rin lol,Piled up in the first part of the 2nd set (cisterna) but still won lol.
parang milano lang nung 1st set lol,Just like Milano in the 1st set lol.
Backstage warm-up #MyUniverseAMAs. GB x,Backstage warm-up #MyUniverseAMAs. GB x
"taray talaga ni chris parang galing lang jogging tapos nakakita ng mababangong hypebeast sabay sabing ""arat gawa kanta""","Chris is really cool, like he just finished jogging and saw some fragrant hypebeasts then said 'let's make a song'."
Hoy natatawa akoo sa jogging 😭😭😭,"Hey, I'm laughing so hard at the jogging 😭😭😭"
HAHAHAA YAWA KA INDAY,"HAHAHAA DAMN YOU, INDAY."
